2ב,0,"{'dominant_colors': {'orange': 0.644}, 'line_colors': {}}",רחוב יהודה המכבי,['אזור מגורים בבניה עירונית']
2ג,0,"{'dominant_colors': {'orange': 0.8698125}, 'line_colors': {}}",רחוב יהודה המכבי,['אזור מגורים בבניה עירונית']
4,0,"{'dominant_colors': {'purple_1': 0.37198125}, 'line_colors': {}}",רחוב יהודה המכבי,['חזית מסחרית']
6,0,"{'dominant_colors': {'purple_1': 0.5401125, 'orange': 0.3018375}, 'line_colors': {'purple_1': 0.20914375}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
8,0,"{'dominant_colors': {'purple_1': 0.50490625}, 'line_colors': {'purple_1': 0.23385625}}",רחוב יהודה המכבי,['חזית מסחרית']
10,0,"{'dominant_colors': {'purple_1': 0.52293125, 'maccabi_yellow': 0.35570625}, 'line_colors': {'purple_1': 0.2056375}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
12,0,"{'dominant_colors': {'purple_1': 0.52155, 'maccabi_yellow': 0.3386875}, 'line_colors': {}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
14,0,"{'dominant_colors': {'purple_1': 0.50845625}, 'line_colors': {}}",רחוב יהודה המכבי,['חזית מסחרית']
16,0,"{'dominant_colors': {'purple_1': 0.5007875}, 'line_colors': {'purple_1': 0.3224875}}",רחוב יהודה המכבי,['חזית מסחרית']
18,0,"{'dominant_colors': {'maccabi_yellow': 0.6017125}, 'line_colors': {'purple_1': 0.34755}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
20,0,"{'dominant_colors': {'purple_1': 0.4516125, 'maccabi_yellow': 0.303775}, 'line_colors': {}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
22,0,"{'dominant_colors': {'purple_1': 0.49895625, 'maccabi_yellow': 0.35575625}, 'line_colors': {}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
24,0,"{'dominant_colors': {'purple_1': 0.52275625}, 'line_colors': {}}",רחוב יהודה המכבי,['חזית מסחרית']
26,0,"{'dominant_colors': {'purple_1': 0.51788125}, 'line_colors': {'purple_1': 0.20784375}}",רחוב יהודה המכבי,['חזית מסחרית']
28,0,"{'dominant_colors': {'purple_1': 0.49240625}, 'line_colors': {'purple_1': 0.2136125}}",רחוב יהודה המכבי,['חזית מסחרית']
30,0,"{'dominant_colors': {'purple_1': 0.47780625}, 'line_colors': {'purple_1': 0.22275}}",רחוב יהודה המכבי,['חזית מסחרית']
30א,0,"{'dominant_colors': {'purple_1': 0.55585625, 'orange': 0.3456125}, 'line_colors': {'purple_1': 0.205225}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
32,0,"{'dominant_colors': {'purple_1': 0.52101875}, 'line_colors': {}}",רחוב יהודה המכבי,['חזית מסחרית']
34,0,"{'dominant_colors': {'purple_1': 0.53949375, 'orange': 0.3608875}, 'line_colors': {'purple_1': 0.20331875}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
36,0,"{'dominant_colors': {'purple_1': 0.54588125}, 'line_colors': {'purple_1': 0.58663125}}",רחוב יהודה המכבי,['חזית מסחרית']
38,0,"{'dominant_colors': {'orange': 1.0}, 'line_colors': {}}",רחוב יהודה המכבי,['אזור מגורים בבניה עירונית']
40,0,"{'dominant_colors': {'purple_1': 0.50950625}, 'line_colors': {}}",רחוב יהודה המכבי,['חזית מסחרית']
42,0,"{'dominant_colors': {'purple_1': 0.508275}, 'line_colors': {'purple_1': 0.2325375}}",רחוב יהודה המכבי,['חזית מסחרית']
42א,0,"{'dominant_colors': {'purple_1': 0.5126875, 'maccabi_yellow': 0.33429375}, 'line_colors': {}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
44,0,"{'dominant_colors': {'purple_1': 0.411275}, 'line_colors': {'purple_1': 0.396475}}",רחוב יהודה המכבי,['חזית מסחרית']
44א,0,"{'dominant_colors': {'purple_1': 0.48364375, 'maccabi_yellow': 0.40024375}, 'line_colors': {'purple_1': 0.2213625}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
46,0,"{'dominant_colors': {'purple_1': 0.5177875, 'maccabi_yellow': 0.3678}, 'line_colors': {'purple_1': 0.20880625}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
48,0,"{'dominant_colors': {'purple_1': 0.51445625, 'maccabi_yellow': 0.36468125}, 'line_colors': {'purple_1': 0.31805625}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
50,0,"{'dominant_colors': {'purple_1': 0.49743125, 'maccabi_yellow': 0.41856875}, 'line_colors': {'purple_1': 0.2220875}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
52,0,"{'dominant_colors': {'purple_1': 0.48219375, 'maccabi_yellow': 0.38975}, 'line_colors': {}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
54,0,"{'dominant_colors': {'purple_1': 0.48558125, 'maccabi_yellow': 0.3297875}, 'line_colors': {'purple_1': 0.31780625}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
56,0,"{'dominant_colors': {'purple_1': 0.47248125, 'maccabi_yellow': 0.40305625}, 'line_colors': {'purple_1': 0.2241875}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
58,0,"{'dominant_colors': {'purple_1': 0.4805125, 'maccabi_yellow': 0.3465375}, 'line_colors': {}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
60,0,"{'dominant_colors': {'purple_1': 0.51444375}, 'line_colors': {}}",רחוב יהודה המכבי,['חזית מסחרית']
62,0,"{'dominant_colors': {'purple_1': 0.52325}, 'line_colors': {}}",רחוב יהודה המכבי,['חזית מסחרית']
64,0,"{'dominant_colors': {'purple_1': 0.5416125, 'orange': 0.315875}, 'line_colors': {'purple_1': 0.34264375}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
66,0,"{'dominant_colors': {'purple_1': 0.49106875, 'orange': 0.39160625}, 'line_colors': {'purple_1': 0.28060625}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
68,0,"{'dominant_colors': {'purple_1': 0.45294375, 'orange': 0.44535}, 'line_colors': {'purple_1': 0.2173375}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
70,0,"{'dominant_colors': {'purple_1': 0.4699, 'orange': 0.43381875}, 'line_colors': {}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
72,0,"{'dominant_colors': {'purple_1': 0.4699, 'orange': 0.43381875}, 'line_colors': {}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
1,1,"{'dominant_colors': {'orange': 0.41130625}, 'line_colors': {'purple_1': 0.48608125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
1א,1,"{'dominant_colors': {'orange': 0.41130625}, 'line_colors': {'purple_1': 0.48608125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
1ב,1,"{'dominant_colors': {'orange': 0.41130625}, 'line_colors': {'purple_1': 0.48608125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
1ג,1,"{'dominant_colors': {'orange': 0.8788375}, 'line_colors': {'purple_1': 0.33275}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
3,1,"{'dominant_colors': {'orange': 0.80390625}, 'line_colors': {}}",רחוב יהודה המכבי,['אזור מגורים בבניה עירונית']
5,1,"{'dominant_colors': {'orange': 0.64648125}, 'line_colors': {}}",רחוב יהודה המכבי,['אזור מגורים בבניה עירונית']
7,1,"{'dominant_colors': {'orange': 0.71003125}, 'line_colors': {'purple_1': 0.38100625}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
9,1,"{'dominant_colors': {'orange': 0.69103125}, 'line_colors': {'purple_1': 0.50411875}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
11,1,"{'dominant_colors': {'orange': 0.7073}, 'line_colors': {'purple_1': 0.50543125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
13,1,"{'dominant_colors': {'orange': 0.60741875}, 'line_colors': {'purple_1': 0.5042875}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
15,1,"{'dominant_colors': {'orange': 0.54390625}, 'line_colors': {'purple_1': 0.52348125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
17,1,"{'dominant_colors': {'maccabi_yellow': 0.73205}, 'line_colors': {'purple_1': 0.49578125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
21,1,"{'dominant_colors': {'maccabi_yellow': 0.71300625}, 'line_colors': {'purple_1': 0.51611875}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
23,1,"{'dominant_colors': {'maccabi_yellow': 0.7667625}, 'line_colors': {'purple_1': 0.49438125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
25,1,"{'dominant_colors': {'maccabi_yellow': 0.76015625}, 'line_colors': {'purple_1': 0.52343125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
27,1,"{'dominant_colors': {'maccabi_yellow': 0.7476625}, 'line_colors': {'purple_1': 0.52579375}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
29,1,"{'dominant_colors': {'maccabi_yellow': 0.66325625}, 'line_colors': {'purple_1': 0.5207125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
31,1,"{'dominant_colors': {'maccabi_yellow': 0.750825}, 'line_colors': {'purple_1': 0.52369375}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
33,1,"{'dominant_colors': {'maccabi_yellow': 0.77649375}, 'line_colors': {'purple_1': 0.48689375}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
35,1,"{'dominant_colors': {'maccabi_yellow': 0.74823125}, 'line_colors': {'purple_1': 0.5009125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
37,1,"{'dominant_colors': {'maccabi_yellow': 0.739625}, 'line_colors': {'purple_1': 0.5091125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
39,1,"{'dominant_colors': {'maccabi_yellow': 0.6895}, 'line_colors': {'purple_1': 0.4957}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
41,1,"{'dominant_colors': {'maccabi_yellow': 0.74456875}, 'line_colors': {'purple_1': 0.52556875}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
43,1,"{'dominant_colors': {'maccabi_yellow': 0.535375}, 'line_colors': {'purple_1': 0.52081875}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
45,1,"{'dominant_colors': {'orange': 0.7765625}, 'line_colors': {'purple_1': 0.55554375}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
47,1,"{'dominant_colors': {'orange': 0.738675}, 'line_colors': {'purple_1': 0.55598125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
47א,1,"{'dominant_colors': {'orange': 0.7905875}, 'line_colors': {'purple_1': 0.4931}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
49,1,"{'dominant_colors': {'orange': 0.7841875}, 'line_colors': {'purple_1': 0.5210625}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
51,1,"{'dominant_colors': {'orange': 0.74695625}, 'line_colors': {'purple_1': 0.52429375}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
53,1,"{'dominant_colors': {'maccabi_yellow': 0.358675}, 'line_colors': {'purple_1': 0.52408125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
55,1,"{'dominant_colors': {'maccabi_yellow': 0.4811375}, 'line_colors': {'purple_1': 0.5047}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
57,1,"{'dominant_colors': {'maccabi_yellow': 0.725925}, 'line_colors': {'purple_1': 0.5119625}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
59,1,"{'dominant_colors': {'maccabi_yellow': 0.7098375}, 'line_colors': {'purple_1': 0.50811875}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
61,1,"{'dominant_colors': {'maccabi_yellow': 0.636625}, 'line_colors': {'purple_1': 0.52978125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
63,1,"{'dominant_colors': {'maccabi_yellow': 0.69063125}, 'line_colors': {'purple_1': 0.52374375}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
65,1,"{'dominant_colors': {'maccabi_yellow': 0.6757}, 'line_colors': {'purple_1': 0.49506875}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
67,1,"{'dominant_colors': {'maccabi_yellow': 0.66301875}, 'line_colors': {'purple_1': 0.48783125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
69,1,"{'dominant_colors': {'maccabi_yellow': 0.65093125}, 'line_colors': {'purple_1': 0.50273125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
71,1,"{'dominant_colors': {'maccabi_yellow': 0.720425}, 'line_colors': {'purple_1': 0.5056625}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
73,1,"{'dominant_colors': {'maccabi_yellow': 0.70379375}, 'line_colors': {'purple_1': 0.50723125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
75,1,"{'dominant_colors': {'maccabi_yellow': 0.75888125}, 'line_colors': {'purple_1': 0.5092}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
77,1,"{'dominant_colors': {'maccabi_yellow': 0.7558875}, 'line_colors': {'purple_1': 0.469175}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
79,1,"{'dominant_colors': {'maccabi_yellow': 0.7272875}, 'line_colors': {'purple_1': 0.471075}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
81,1,"{'dominant_colors': {'maccabi_yellow': 0.69448125}, 'line_colors': {'purple_1': 0.50915625}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
83,1,"{'dominant_colors': {'maccabi_yellow': 0.6931125}, 'line_colors': {'purple_1': 0.5505875}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
85,1,"{'dominant_colors': {'maccabi_yellow': 0.62481875}, 'line_colors': {'purple_1': 0.5402125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
87,1,"{'dominant_colors': {'maccabi_yellow': 0.4806625}, 'line_colors': {'purple_1': 0.53480625}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית נמוכה', 'חזית מסחרית']"
89,1,"{'dominant_colors': {'orange': 0.5099625}, 'line_colors': {'purple_1': 0.50828125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
91,1,"{'dominant_colors': {'orange': 0.6876}, 'line_colors': {'purple_1': 0.56283125}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
93,1,"{'dominant_colors': {'orange': 0.8268}, 'line_colors': {'purple_1': 0.53470625}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
95,1,"{'dominant_colors': {'orange': 0.7896}, 'line_colors': {'purple_1': 0.3152875}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
97,1,"{'dominant_colors': {'orange': 0.7896}, 'line_colors': {'purple_1': 0.3152875}}",רחוב יהודה המכבי,"['אזור מגורים בבניה עירונית', 'חזית מסחרית']"
